ID_orig;X_orig;Y_orig
5905737;24.946686;60.2576615
5905738;24.951200399999998;60.257731299999996
5905739;24.9557147;60.2578009
5905740;24.960229199999997;60.2578704
5905741;24.964743600000002;60.2579397
5905742;24.969258;60.2580088
5905743;24.9737725;60.258077799999995
5905744;24.978286999999998;60.2581466
5905745;24.9828015;60.258215299999996
5905746;24.9873161;60.2582838
5905747;24.9918306;60.2583522
5905748;24.9963452;60.258420400000006
5905749;25.0008598;60.2584885
5905750;25.005374399999997;60.2585564
5905751;25.0098891;60.25862420000001
5905752;25.0144037;60.258691799999994
5905753;25.018918399999997;60.25875920000001
5905754;25.023433100000002;60.2588265
5905755;25.0279479;60.2588937
5905756;25.032462600000002;60.25896070000001
5905757;25.036977399999998;60.2590275
5905758;25.0414922;60.25909420000001
5905759;25.046007;60.25916070000001
5905760;25.0505219;60.259227100000004
5905761;25.0550367;60.259293299999996
5905762;25.0595516;60.2593594
5905763;25.0640665;60.259425300000004
5905764;25.0685815;60.2594911
5905765;25.073096399999997;60.259556700000005
5905766;25.0776114;60.25962220000001
5905767;25.0821264;60.2596875
5905768;25.086641399999998;60.259752600000006
5905769;25.0911564;60.2598176
5905770;25.095671399999997;60.259882499999996
5905771;25.1001865;60.259947200000006
5905772;25.104701600000002;60.26001170000001
5905773;25.109216699999998;60.260076100000006
5905774;25.113731899999998;60.260140299999996
5905775;25.118247;60.2602044
5905776;25.1227622;60.26026829999999
5905777;25.127277399999997;60.2603321
5905778;25.1317926;60.260395700000004
5905779;25.1363078;60.26045920000001
5905780;25.140823100000002;60.2605225
5905781;25.1453384;60.260585600000006
5905782;25.149853699999998;60.2606486
5905783;25.154369;60.2607115
5905784;25.1588843;60.26077420000001
5905785;25.1633997;60.260836700000006
5905786;25.167915100000002;60.2608991
