ID_orig;X_orig;Y_orig
5981837;24.6961811;60.156986200000006
5981838;24.7006809;60.157064399999996
5981839;24.7051807;60.1571424
5981840;24.709680600000002;60.1572203
5981841;24.714180399999996;60.157298
5981842;24.718680300000003;60.1573756
5981843;24.723180300000003;60.157453000000004
5981844;24.727680199999998;60.1575303
5981845;24.7321802;60.1576074
5981846;24.7366802;60.1576844
5981847;24.7411802;60.15776120000001
5981848;24.7456803;60.1578379
5981849;24.7501803;60.157914399999996
5981850;24.754680399999998;60.15799079999999
5981851;24.7591806;60.158067
5981852;24.7636807;60.158143
5981853;24.768180899999997;60.1582189
5981854;24.772681100000003;60.158294700000006
5981855;24.7771813;60.1583703
5981856;24.7816815;60.15844570000001
5981857;24.7861818;60.15852099999999
5981858;24.7906821;60.158596100000004
5981859;24.795182399999998;60.1586711
5981860;24.7996828;60.158745999999994
5981872;24.8536887;60.159631999999995
5981873;24.8581893;60.1597049
5981874;24.86269;60.159777600000005
5981875;24.867190700000002;60.15985010000001
5981876;24.8716914;60.1599225
5981877;24.8761921;60.159994700000006
5981878;24.880692899999996;60.160066799999996
5981879;24.885193700000002;60.16013879999999
5981880;24.8896945;60.1602105
5981881;24.8941953;60.160282200000005
5981883;24.903197;60.160425
5981884;24.9076979;60.1604961
5981885;24.912198899999996;60.160567099999994
5981886;24.916699800000004;60.160638
5981887;24.9212008;60.16070870000001
5981888;24.925701699999998;60.160779299999994
5981889;24.930202800000004;60.1608497
5981890;24.9347038;60.1609199
5981891;24.939204800000002;60.160990000000005
5981892;24.943705899999998;60.16105989999999
5981893;24.948207;60.161129700000004
5981894;24.9527081;60.161199399999994
5981895;24.9572093;60.1612689
5981907;25.0112247;60.162090799999994
5981908;25.015726100000002;60.1621583
5981911;25.0292306;60.1623598
