ID_orig;X_orig;Y_orig
5870556;24.5779522;60.2941137
5870557;24.5824705;60.294196
5870558;24.5869887;60.29427809999999
5870559;24.591507;60.294360100000006
5870560;24.5960254;60.294442000000004
5870561;24.6005437;60.294523700000006
5870562;24.6050621;60.29460529999999
5870563;24.6095805;60.29468670000001
5870564;24.6140989;60.294767900000004
5870565;24.6186174;60.294849
5870566;24.6231359;60.2949299
5870567;24.6276544;60.295010700000006
5870568;24.6321729;60.295091299999996
5870569;24.6366915;60.2951718
5870570;24.641210100000002;60.295252100000006
5870571;24.6457287;60.2953323
5870572;24.650247399999998;60.2954123
5870573;24.654766;60.295492200000005
5870574;24.659284699999997;60.295571900000006
5870575;24.6638034;60.2956514
5870576;24.6683222;60.295730799999994
5870577;24.672841000000002;60.295810100000004
5870578;24.6773598;60.2958892
5870579;24.6818786;60.295968099999996
5870580;24.686397399999997;60.29604690000001
5870581;24.6909163;60.2961255
5870582;24.6954352;60.296204
5870583;24.699954100000003;60.296282299999994
5870584;24.7044731;60.2963605
5870585;24.708992000000002;60.2964385
5870586;24.713510999999997;60.2965164
5870587;24.71803;60.2965941
5870588;24.722549100000002;60.296671700000005
5870589;24.7270682;60.29674910000001
5870590;24.7315873;60.29682629999999
5870591;24.736106399999997;60.2969034
5870592;24.7406255;60.2969804
5870593;24.745144699999997;60.297057200000005
5870594;24.749663899999998;60.2971338
5870595;24.754183100000002;60.2972103
5870596;24.758702399999997;60.29728660000001
5870597;24.7632216;60.2973628
5870598;24.7677409;60.297438799999995
5870599;24.772260199999998;60.2975147
5870600;24.7767796;60.2975904
5870601;24.781299;60.2976659
5870602;24.785818300000003;60.2977414
5870603;24.7903378;60.2978166
5870604;24.7948572;60.2978917
5870605;24.7993767;60.2979667
