ID_orig;X_orig;Y_orig
5863197;24.9931853;60.3100173
5863198;24.997707000000002;60.3100855
5863199;25.0022287;60.3101536
5863200;25.0067505;60.3102215
5863201;25.011272299999998;60.3102892
5863202;25.0157941;60.310356799999994
5863203;25.0203159;60.3104243
5863204;25.0248377;60.3104916
5863205;25.029359600000003;60.31055870000001
5863206;25.0338815;60.310625699999996
5863207;25.0384034;60.3106925
5863208;25.0429253;60.31075920000001
5863209;25.047447299999998;60.310825699999995
5863210;25.0519692;60.3108921
5863211;25.0564912;60.310958299999996
5863212;25.061013199999998;60.3110243
5863213;25.0655353;60.3110902
5863214;25.070057300000002;60.311156000000004
5863215;25.0745794;60.3112216
5863216;25.0791015;60.311287
5863217;25.0836236;60.311352299999996
5863218;25.088145800000003;60.3114174
5863219;25.0926679;60.3114824
5863220;25.097190100000002;60.31154720000001
5863221;25.101712300000003;60.311611899999996
5863222;25.1062345;60.311676399999996
5863223;25.1107568;60.311740799999995
5863224;25.115279100000002;60.31180500000001
5863225;25.1198013;60.3118691
5863226;25.124323699999998;60.311932999999996
5863227;25.128846;60.31199670000001
5863228;25.1333683;60.3120603
5863229;25.1378907;60.3121238
5863230;25.142413100000002;60.312187
5863231;25.1469355;60.3122502
5863232;25.1514579;60.3123132
5863233;25.155980399999997;60.312376
5863234;25.160502800000003;60.3124387
5863235;25.1650253;60.3125012
5863236;25.1695478;60.312563600000004
5864955;24.509669600000002;60.299588199999995
5864956;24.5141884;60.29967289999999
5864957;24.518707199999998;60.299757400000004
5864958;24.523226;60.2998417
5864959;24.5277449;60.2999259
5864960;24.5322638;60.30000989999999
5864961;24.5367827;60.3000938
5864962;24.5413016;60.300177500000004
5864963;24.5458206;60.3002611
5864964;24.5503396;60.300344499999994
