ID_orig;X_orig;Y_orig
5846352;24.9783723;60.3300016
5846353;24.9828967;60.330070299999996
5846354;24.9874212;60.330138899999994
5846355;24.9919456;60.3302073
5846356;24.9964701;60.3302755
5846357;25.0009947;60.3303436
5846358;25.0055192;60.330411600000005
5846359;25.0100438;60.3304794
5846360;25.014568399999998;60.330547100000004
5846361;25.019092999999998;60.330614600000004
5846362;25.0236176;60.3306819
5846363;25.028142300000003;60.330749100000006
5846364;25.0326669;60.3308161
5846365;25.037191600000003;60.33088299999999
5846366;25.0417163;60.3309497
5846367;25.046241100000003;60.331016299999995
5846368;25.0507658;60.3310827
5846369;25.055290600000003;60.331148999999996
5846370;25.059815399999998;60.33121510000001
5846371;25.0643403;60.3312811
5846372;25.0688651;60.33134690000001
5846373;25.07339;60.3314125
5846374;25.077914899999996;60.331478000000004
5846375;25.082439800000003;60.33154329999999
5846376;25.0869647;60.331608499999994
5846377;25.0914897;60.3316736
5846378;25.0960146;60.3317384
5846379;25.1005396;60.3318032
5846380;25.105064600000002;60.331867700000004
5846381;25.1095897;60.331932200000004
5848124;24.503610600000002;60.319686700000005
5848125;24.5081321;60.319771499999995
5848126;24.512653699999998;60.319856200000004
5848127;24.517175299999998;60.31994079999999
5848128;24.5216969;60.320025199999996
5848129;24.5262185;60.320109499999994
5848130;24.5307402;60.320193599999996
5848131;24.5352619;60.3202775
5848141;24.5804803;60.321108499999994
5848142;24.585002300000003;60.3211907
5848143;24.5895243;60.3212728
5848144;24.594046300000002;60.321354799999995
5848145;24.598568399999998;60.321436600000006
5848146;24.6030905;60.3215182
5848147;24.607612600000003;60.3215997
5848148;24.6121348;60.321681000000005
5848149;24.6166569;60.321762199999995
5848150;24.621179100000003;60.3218432
5848151;24.6257014;60.321924100000004
5848152;24.6302236;60.322004799999995
