ID_orig;X_orig;Y_orig
5900160;24.648307199999998;60.2594471
5900161;24.6528209;60.259527
5900162;24.657334699999996;60.259606700000006
5900163;24.6618484;60.2596863
5900164;24.666362200000002;60.2597657
5900165;24.670876;60.259845
5900166;24.6753898;60.25992420000001
5900167;24.679903699999997;60.2600031
5900168;24.6844176;60.260082
5900169;24.6889315;60.260160600000006
5900170;24.693445399999998;60.2602392
5900171;24.6979594;60.260317500000006
5900172;24.7024734;60.260395700000004
5900173;24.7069874;60.2604738
5900174;24.7115014;60.2605517
5900175;24.7160155;60.26062950000001
5900176;24.7205295;60.2607071
5900177;24.725043600000003;60.2607845
5900178;24.729557800000002;60.2608618
5900179;24.7340719;60.2609389
5900180;24.7385861;60.2610159
5900181;24.7431003;60.261092700000006
5900182;24.747614499999997;60.2611694
5900183;24.7521288;60.261245900000006
5900184;24.7566431;60.2613223
5900185;24.7611574;60.2613985
5900186;24.765671700000002;60.26147460000001
5900187;24.7701861;60.2615505
5900188;24.7747004;60.26162629999999
5900189;24.779214899999996;60.2617019
5900190;24.7837293;60.26177729999999
5900191;24.7882437;60.261852600000005
5900192;24.792758199999998;60.261927799999995
5900193;24.797272699999997;60.26200279999999
5900194;24.8017872;60.262077600000005
5900195;24.8063018;60.26215229999999
5900196;24.8108163;60.26222679999999
5900197;24.8153309;60.262301199999996
5900198;24.8198455;60.262375399999996
5900199;24.824360199999997;60.2624495
5900200;24.8288749;60.26252339999999
5900201;24.8333895;60.26259720000001
5900202;24.8379043;60.262670799999995
5900203;24.842419;60.26274420000001
5900204;24.846933800000002;60.262817500000004
5900205;24.8514485;60.2628907
5900206;24.8559633;60.2629637
5900207;24.8604782;60.2630365
5900208;24.864993;60.26310920000001
5900209;24.8695079;60.2631818
