ID_orig;X_orig;Y_orig
5833139;24.800880499999998;60.3429025
5833140;24.8054062;60.342977299999994
5833141;24.8099319;60.3430519
5833142;24.8144577;60.343126399999996
5833143;24.818983399999997;60.3432007
5833144;24.8235092;60.3432749
5833145;24.8280351;60.343348899999995
5833146;24.8325609;60.343422700000005
5833147;24.8370868;60.34349640000001
5833148;24.8416127;60.34356999999999
5833149;24.846138600000003;60.3436434
5833150;24.8506646;60.34371659999999
5833151;24.8551905;60.3437897
5833152;24.8597165;60.3438626
5833153;24.8642425;60.34393539999999
5833154;24.868768600000003;60.344007999999995
5833155;24.8732946;60.344080500000004
5833156;24.8778207;60.344152799999996
5833157;24.8823468;60.34422489999999
5833158;24.8868729;60.3442969
5833159;24.8913991;60.3443688
5833160;24.8959253;60.344440500000005
5833161;24.900451500000003;60.344512
5833162;24.9049777;60.344583400000005
5833163;24.9095039;60.3446546
5833164;24.9140302;60.3447257
5833165;24.9185565;60.3447966
5833166;24.9230828;60.3448674
5833167;24.9276092;60.344938
5833168;24.9321355;60.3450085
5833193;25.0453017;60.3467201
5833194;25.0498287;60.3467865
5833195;25.0543556;60.34685279999999
5833196;25.0588826;60.34691899999999
5833197;25.063409600000004;60.346985
5833198;25.0679366;60.34705079999999
5833199;25.0724637;60.347116500000006
5833200;25.0769907;60.347182
5833201;25.0815178;60.34724739999999
5833202;25.0860449;60.347312699999996
5833203;25.090572;60.3473777
5833204;25.0950992;60.3474427
5833205;25.0996263;60.347507400000005
5833206;25.1041535;60.347572
5833207;25.1086807;60.3476365
5833208;25.113208;60.34770079999999
5833209;25.1177352;60.347764899999994
5833210;25.1222625;60.347828899999996
5833211;25.1267898;60.3478928
5833212;25.1313171;60.347956499999995
