ID_orig;X_orig;Y_orig
5940278;24.593254100000003;60.2090539
5940279;24.5977607;60.2091356
5940280;24.6022674;60.209217200000005
5940281;24.606773999999998;60.209298600000004
5940282;24.611280700000002;60.2093799
5940283;24.6157874;60.209461
5940284;24.620294100000002;60.209542000000006
5940285;24.6248009;60.2096228
5940286;24.6293077;60.209703399999995
5940287;24.6338145;60.209783900000005
5940288;24.6383213;60.20986429999999
5940289;24.6428282;60.20994449999999
5940290;24.647335100000003;60.2100245
5940291;24.651842000000002;60.2101044
5940292;24.656348899999998;60.21018420000001
5940293;24.660855899999998;60.21026379999999
5940294;24.6653628;60.210343200000004
5940295;24.6698699;60.2104225
5940296;24.6743769;60.21050160000001
5940297;24.678884;60.2105806
5940298;24.683391;60.210659400000004
5940299;24.6878982;60.21073810000001
5940300;24.6924053;60.210816599999994
5940301;24.6969125;60.210894999999994
5940302;24.7014196;60.210973200000005
5940303;24.7059268;60.2110512
5940304;24.7104341;60.211129099999994
5940305;24.7149413;60.2112069
5940306;24.7194486;60.2112845
5940307;24.723955899999996;60.21136189999999
5940308;24.7284633;60.2114392
5940309;24.7329706;60.21151629999999
5940310;24.737478;60.2115933
5940311;24.7419854;60.21167020000001
5940312;24.746492899999996;60.2117468
5940313;24.7510003;60.21182339999999
5940314;24.7555078;60.2118997
5940315;24.760015300000003;60.211976
5940316;24.7645229;60.212052
5940317;24.7690304;60.2121279
5940318;24.773538000000002;60.2122037
5940319;24.778045600000002;60.21227929999999
5940320;24.782553200000002;60.21235479999999
5940321;24.7870609;60.2124301
5940322;24.7915686;60.2125052
5940323;24.7960763;60.212580200000005
5940324;24.800584;60.2126551
5940325;24.8050917;60.212729700000004
5940326;24.8095995;60.212804299999995
5940327;24.8141073;60.212878700000005
