ID_orig;X_orig;Y_orig
5909336;24.644599499999998;60.2481529
5909337;24.6491117;60.248232900000005
5909338;24.653623800000002;60.2483127
5909339;24.658136;60.2483924
5909340;24.6626482;60.248472
5909341;24.6671605;60.2485514
5909342;24.6716727;60.2486307
5909343;24.676185;60.2487098
5909344;24.6806973;60.2487887
5909345;24.685209699999998;60.2488675
5909346;24.689722;60.2489461
5909347;24.6942344;60.249024600000006
5909348;24.6987469;60.2491029
5909349;24.7032593;60.2491811
5909350;24.7077718;60.2492591
5909351;24.7122843;60.249337
5909352;24.7167968;60.2494147
5909353;24.721309299999998;60.24949229999999
5909354;24.7258219;60.2495697
5909355;24.7303345;60.249646999999996
5909356;24.734847100000003;60.2497241
5909357;24.739359699999998;60.249801
5909358;24.743872399999997;60.24987779999999
5909359;24.748385100000004;60.2499545
5909360;24.7528978;60.2500309
5909361;24.757410500000002;60.250107299999996
5909362;24.7619233;60.2501835
5909363;24.7664361;60.2502595
5909364;24.770948899999997;60.25033539999999
5909365;24.7754617;60.2504111
5909366;24.779974600000003;60.25048670000001
5909367;24.7844875;60.2505621
5909368;24.7890004;60.2506373
5909369;24.7935133;60.2507125
5909370;24.7980263;60.25078739999999
5909371;24.8025393;60.2508622
5909372;24.807052300000002;60.25093689999999
5909373;24.8115653;60.251011399999996
5909374;24.8160783;60.251085700000004
5909375;24.820591399999998;60.25115989999999
5909376;24.825104500000002;60.2512339
5909377;24.829617600000002;60.2513078
5909378;24.8341308;60.2513816
5909379;24.838644;60.2514551
5909380;24.8431572;60.25152859999999
5909381;24.8476704;60.25160179999999
5909382;24.8521836;60.2516749
5909383;24.8566969;60.25174789999999
5909384;24.8612102;60.2518207
5909385;24.865723499999998;60.2518934
