ID_orig;X_orig;Y_orig
5916716;24.9249666;60.2438509
5916717;24.929479;60.243921400000005
5916718;24.9339914;60.2439917
5916719;24.9385038;60.24406189999999
5916720;24.9430163;60.2441319
5916721;24.9475288;60.24420179999999
5916722;24.9520413;60.244271499999996
5916723;24.956553800000002;60.2443411
5916724;24.9610664;60.2444105
5916725;24.965579;60.24447979999999
5916726;24.970091600000003;60.24454889999999
5916727;24.974604199999998;60.24461779999999
5916728;24.9791168;60.2446866
5916729;24.983629500000003;60.244755299999994
5916730;24.9881422;60.2448238
5916731;24.9926549;60.244892099999994
5916732;24.9971676;60.2449603
5916733;25.001680399999998;60.245028299999994
5916734;25.0061932;60.245096200000006
5916735;25.010705899999998;60.245163899999994
5916736;25.0152188;60.245231499999996
5916737;25.019731600000004;60.245298899999995
5916738;25.024244500000002;60.2453662
5916739;25.0287574;60.2454333
5916740;25.0332703;60.245500199999995
5916741;25.0377832;60.245567
5916742;25.0422961;60.245633700000006
5916743;25.0468091;60.245700199999995
5916744;25.051322100000004;60.2457665
5916745;25.055835100000003;60.24583270000001
5916746;25.060348100000002;60.2458988
5916747;25.0648612;60.24596460000001
5916748;25.069374300000003;60.2460304
5916749;25.073887399999997;60.2460959
5916750;25.0784005;60.24616139999999
5916751;25.0829136;60.24622660000001
5916752;25.0874268;60.246291799999995
5916753;25.09194;60.24635670000001
5916754;25.0964532;60.2464215
5916755;25.100966399999997;60.24648620000001
5916756;25.1054796;60.2465507
5916757;25.109992899999998;60.246615000000006
5916758;25.1145062;60.2466792
5916759;25.1190195;60.2467433
5916760;25.1235328;60.246807200000006
5916761;25.128046100000002;60.246870900000005
5916762;25.1325595;60.246934499999995
5916763;25.1370729;60.2469979
5916764;25.1415863;60.24706120000001
5916765;25.1460997;60.2471243
