ID_orig;X_orig;Y_orig
5956566;25.0046825;60.195674
5956567;25.0091885;60.19574179999999
5956568;25.0136945;60.1958094
5956569;25.0182005;60.19587679999999
5956570;25.022706600000003;60.1959441
5956571;25.027212699999996;60.19601120000001
5956572;25.0317188;60.1960782
5956573;25.036225;60.196144999999994
5956574;25.040731100000002;60.196211700000006
5956575;25.045237300000004;60.1962782
5956576;25.049743499999998;60.196344599999996
5956577;25.0542497;60.1964108
5956578;25.058756;60.19647679999999
5956579;25.0632622;60.1965427
5956580;25.0677685;60.196608499999996
5956588;25.1038195;60.197129000000004
5956589;25.108326;60.1971934
5956590;25.1128325;60.1972576
5956591;25.117339;60.1973217
5956592;25.1218455;60.197385600000004
5956593;25.126352100000002;60.197449399999996
5956594;25.1308587;60.197513
5956595;25.135365300000004;60.197576399999996
5956596;25.1398719;60.197639699999996
5956601;25.1624052;60.1979539
5956602;25.166912;60.19801629999999
5956603;25.1714187;60.198078599999995
5956604;25.1759255;60.198140599999995
5956605;25.1804323;60.19820260000001
5956606;25.1849391;60.19826429999999
5958247;24.5498628;60.1858012
5958248;24.554366;60.185884400000006
5958249;24.5588693;60.1859674
5958250;24.5633727;60.186050300000005
5958251;24.567876000000002;60.186133
5958252;24.5723794;60.1862156
5958253;24.5768828;60.186298
5958254;24.5813862;60.186380299999996
5958255;24.5858897;60.186462399999996
5958256;24.5903931;60.1865444
5958257;24.5948967;60.1866262
5958258;24.599400199999998;60.1867079
5958259;24.603903699999996;60.186789399999995
5958260;24.6084073;60.18687070000001
5958261;24.6129109;60.1869519
5958262;24.6174146;60.187032900000005
5958263;24.6219182;60.18711379999999
5958264;24.626421899999997;60.1871946
5958265;24.6309256;60.187275199999995
5958266;24.6354294;60.1873556
