ID_orig;X_orig;Y_orig
5920401;25.0786634;60.241674399999994
5920402;25.0831759;60.2417397
5920403;25.087688399999998;60.2418048
5920404;25.092201;60.2418697
5920405;25.0967136;60.2419345
5920406;25.1012262;60.24199920000001
5920407;25.1057388;60.242063699999996
5920408;25.1102514;60.242128
5920409;25.1147641;60.242192200000005
5920410;25.1192768;60.2422562
5920411;25.123789499999997;60.2423201
5920412;25.1283022;60.2423838
5920413;25.132815;60.242447399999996
5920414;25.1373278;60.2425108
5920415;25.1418405;60.242574100000006
5920416;25.1463533;60.2426372
5920417;25.1508662;60.242700199999994
5920418;25.155379;60.242763000000004
5920419;25.159891899999998;60.2428256
5920420;25.1644048;60.2428881
5920421;25.168917699999998;60.2429505
5920422;25.1734306;60.2430127
5920423;25.177943600000003;60.243074699999994
5920424;25.1824565;60.24313660000001
5920425;25.1869695;60.2431983
5920426;25.191482500000003;60.24325989999999
5920427;25.1959956;60.2433213
5920428;25.200508600000003;60.2433826
5920429;25.2050217;60.2434437
5920430;25.2095348;60.2435047
5920431;25.2140479;60.2435655
5920432;25.218560999999998;60.24362610000001
5922102;24.5239671;60.230236
5922103;24.5284764;60.2303201
5922104;24.532985699999998;60.230404099999994
5922105;24.537495;60.23048789999999
5922106;24.5420044;60.230571499999996
5922107;24.5465137;60.230655000000006
5922108;24.551023100000002;60.23073829999999
5922109;24.5555326;60.2308215
5922110;24.560042000000003;60.2309045
5922111;24.5645515;60.2309874
5922112;24.569060999999998;60.2310701
5922113;24.5735706;60.2311527
5922114;24.5780802;60.2312351
5922115;24.5825898;60.2313174
5922116;24.587099399999996;60.2313995
5922117;24.591609;60.231481499999994
5922118;24.5961187;60.23156329999999
5922119;24.600628399999998;60.2316449
