ID_orig;X_orig;Y_orig
5952890;24.553865300000002;60.1926125
5952891;24.5583695;60.1926956
5952892;24.5628737;60.1927785
5952893;24.567378;60.19286120000001
5952894;24.5718823;60.192943799999995
5952895;24.5763866;60.19302629999999
5952896;24.580891;60.1931086
5952897;24.585395300000002;60.1931907
5952898;24.5898997;60.19327270000001
5952899;24.5944042;60.193354500000005
5952900;24.5989086;60.19343620000001
5952901;24.6034131;60.1935177
5952902;24.6079176;60.19359910000001
5952903;24.612422100000003;60.1936803
5952904;24.6169267;60.19376139999999
5952905;24.6214313;60.19384229999999
5952906;24.625935899999998;60.193923
5952907;24.6304405;60.1940037
5952908;24.6349452;60.194084100000005
5952909;24.6394499;60.1941644
5952910;24.6439546;60.1942446
5952911;24.6484593;60.1943246
5952912;24.652964100000002;60.194404399999996
5952913;24.6574688;60.194484100000004
5952914;24.6619737;60.1945636
5952915;24.6664785;60.194643000000006
5952916;24.670983399999997;60.19472220000001
5952917;24.675488199999997;60.194801299999995
5952918;24.6799932;60.1948802
5952919;24.684498100000003;60.194959
5952920;24.6890031;60.195037600000006
5952921;24.693507999999998;60.1951161
5952922;24.6980131;60.1951944
5952923;24.702518100000002;60.1952726
5952924;24.7070232;60.195350600000005
5952925;24.7115282;60.1954284
5952926;24.716033399999997;60.195506099999996
5952927;24.7205385;60.19558370000001
5952928;24.7250437;60.1956611
5952929;24.7295488;60.19573829999999
5952930;24.7340541;60.1958154
5952931;24.7385593;60.1958924
5952932;24.7430646;60.1959691
5952933;24.7475698;60.1960458
5952934;24.752075100000003;60.1961223
5952935;24.7565805;60.1961986
5952936;24.7610858;60.1962747
5952937;24.7655912;60.19635079999999
5952938;24.770096600000002;60.19642660000001
5952939;24.7746021;60.19650229999999
