ID_orig;X_orig;Y_orig
5918533;24.884500699999997;60.240966500000006
5918534;24.8890126;60.24103829999999
5918535;24.893524499999998;60.24111
5918536;24.8980364;60.2411816
5918537;24.9025484;60.241253
5918538;24.9070603;60.24132420000001
5918539;24.9115723;60.2413953
5918540;24.9160844;60.24146629999999
5918541;24.920596399999997;60.241537
5918542;24.9251085;60.2416077
5918543;24.9296206;60.241678099999994
5918544;24.9341327;60.2417485
5918545;24.9386448;60.2418186
5918546;24.943157;60.2418887
5918547;24.947669199999996;60.241958499999996
5918548;24.952181399999997;60.2420282
5918549;24.9566936;60.2420978
5918550;24.961205800000002;60.242167200000004
5918551;24.9657181;60.2422365
5918552;24.9702304;60.24230550000001
5918553;24.9747427;60.2423745
5918554;24.979255;60.2424433
5918555;24.9837674;60.2425119
5918556;24.9882798;60.2425804
5918557;24.9927922;60.24264870000001
5918558;24.9973046;60.2427169
5918559;25.0018171;60.24278489999999
5918560;25.0063295;60.242852799999994
5918561;25.010842;60.2429205
5918562;25.0153545;60.242988100000005
5918563;25.0198671;60.243055500000004
5918564;25.0243796;60.2431228
5918565;25.028892199999998;60.2431899
5918566;25.0334048;60.2432568
5918567;25.0379174;60.243323600000004
5918568;25.04243;60.243390299999994
5918569;25.0469427;60.2434568
5918570;25.0514554;60.243523100000004
5918571;25.0559681;60.24358929999999
5918572;25.0604808;60.24365529999999
5918573;25.0649936;60.2437212
5918574;25.0695063;60.243786899999996
5918575;25.0740191;60.2438525
5918576;25.078531899999998;60.2439179
5918577;25.0830448;60.2439832
5918578;25.0875576;60.2440483
5918579;25.0920705;60.2441132
5918580;25.096583399999997;60.244178000000005
5918581;25.101096300000002;60.2442427
5918582;25.1056092;60.2443072
